n_features,features,rows_train,rows_test,r2_log,rmse_log,r2_level,mae_level,alpha,error
5,"LAND_SF, LIVING_AREA, BED_RMS, RES_FLOOR, INT_COND",16000,4000,0.38138772841070956,0.5666835131028229,-0.8086423394976769,988376.9971199522,1.0,
6,"YR_BUILT, BED_RMS, RES_FLOOR, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.3812477352796244,0.5667476302528136,0.3456898306381445,909066.224813804,1.0,
6,"TT_RMS, RES_FLOOR, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.3807423239063581,0.5669790493889008,0.06428203411517219,935501.5000573559,1.0,
5,"LAND_SF, BED_RMS, TT_RMS, RES_FLOOR, INT_COND",16000,4000,0.3807323671458297,0.5669836074687967,-2.4768364523750015,1122520.2163490567,1.0,
6,"LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, INT_COND",16000,4000,0.38054146612651063,0.5670709924721141,-3.267072300498815,1201303.8652435145,1.0,
3,"RES_FLOOR, median_hh_income, INT_COND",16000,4000,0.3803946235444463,0.5671382005498011,0.09262624910728423,949045.5917022435,1.0,
6,"LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, median_hh_income, INT_COND",16000,4000,0.3801780378212546,0.5672373146872562,-3.271206703828123,1205502.8793891196,1.0,
6,"YR_BUILT, LIVING_AREA, RES_FLOOR, NUM_PARKING, emp_dist_m, INT_COND",16000,4000,0.38012882341536647,0.5672598338096992,-0.6168732199406142,999554.4466342827,1.0,
5,"YR_BUILT, LIVING_AREA, BED_RMS, RES_FLOOR, emp_dist_m",16000,4000,0.37993795397070806,0.567347161822408,-0.8178021443508003,1007151.1839609555,1.0,
4,"YR_BUILT, BED_RMS, RES_FLOOR, emp_dist_m",16000,4000,0.37990542128243,0.5673620450799676,0.37807273031505695,899403.4076889872,1.0,
4,"LIVING_AREA, RES_FLOOR, neighborhood_walkability, INT_COND",16000,4000,0.37973593452513266,0.5674395766265236,-0.29793990696198036,941941.2862173576,1.0,
7,"BED_RMS, TT_RMS, RES_FLOOR, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.3793886886894814,0.5675983908082648,-0.06971866197093668,931657.3869266046,1.0,
3,"LAND_SF, RES_FLOOR, emp_dist_m",16000,4000,0.3792819672957536,0.567647191310547,0.20003685189064002,922387.4036901862,1.0,
7,"BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.37900318355634066,0.5677746509890768,-0.18614910889165137,953236.728561067,1.0,
3,"LIVING_AREA, BED_RMS, RES_FLOOR",16000,4000,0.37898098678474723,0.5677847981035992,-2.4905095652824247,1163647.5935279464,1.0,
4,"LIVING_AREA, TT_RMS, emp_dist_m, INT_COND",16000,4000,0.3789708891724486,0.5677894141035389,-2.9401803479332678,1177691.069707412,1.0,
6,"YR_BUILT, BED_RMS, RES_FLOOR, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.378957781451597,0.5677954060818072,0.3491658385873233,909758.8598110797,1.0,
5,"LAND_SF, LIVING_AREA, TT_RMS, RES_FLOOR, INT_COND",16000,4000,0.3786177449707846,0.5679508260559454,-1.394237916081718,1078239.292579883,1.0,
6,"BED_RMS, RES_FLOOR, NUM_PARKING, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.3780240037703225,0.5682221045541287,0.3409801759347759,910116.0125698133,1.0,
5,"LIVING_AREA, TT_RMS, RES_FLOOR, neighborhood_walkability, emp_dist_m",16000,4000,0.37796587722937247,0.5682486554290757,-0.7785366765670263,984052.6019465768,1.0,
4,"TT_RMS, RES_FLOOR, NUM_PARKING, emp_dist_m",16000,4000,0.3779602258394802,0.5682512367885991,-0.10151745421716263,943607.8445070585,1.0,
5,"LIVING_AREA, TT_RMS, RES_FLOOR, NUM_PARKING, emp_dist_m",16000,4000,0.3779201731077936,0.5682695311556953,-0.803651338863705,1001691.233892863,1.0,
3,"RES_FLOOR, neighborhood_walkability, INT_COND",16000,4000,0.37777193460602543,0.5683372350116938,0.08584895096476453,951481.4349080499,1.0,
6,"YR_BUILT, LIVING_AREA, RES_FLOOR, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.37725894210734034,0.5685714679939335,-0.6206048315641013,999357.0590625117,1.0,
4,"LIVING_AREA, RES_FLOOR, median_hh_income, INT_COND",16000,4000,0.3759860145060593,0.5691522718720534,-0.29923026495924265,945823.197118124,1.0,
5,"LIVING_AREA, BED_RMS, RES_FLOOR, NUM_PARKING, emp_dist_m",16000,4000,0.37578736174330996,0.5692428585231,-0.8045918762166102,1003975.1019706448,1.0,
6,"BED_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.3757373915904877,0.5692656428930664,0.3443515738797446,910756.3158163015,1.0,
4,"TT_RMS, RES_FLOOR, neighborhood_walkability, emp_dist_m",16000,4000,0.3757325043576103,0.5692678712247679,-0.0483382079918091,920383.2337469129,1.0,
2,"TT_RMS, RES_FLOOR",16000,4000,0.3756755476423379,0.5692938399711395,-2.52614660395639,1110318.966456601,1.0,
5,"LIVING_AREA, BED_RMS, RES_FLOOR, neighborhood_walkability, emp_dist_m",16000,4000,0.3753423248822564,0.5694457452490479,-0.821612606241569,1009838.8800750021,1.0,
6,"LIVING_AREA, RES_FLOOR, NUM_PARKING, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.37530739945624725,0.5694616642540077,-0.6243918162078417,1000871.671799148,1.0,
5,"LIVING_AREA, TT_RMS, RES_FLOOR, median_hh_income, emp_dist_m",16000,4000,0.37483018675083146,0.5696791331832304,-0.779288050587839,985141.7668329015,1.0,
6,"YR_BUILT, LIVING_AREA, RES_FLOOR, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.3745272710240707,0.5698171307854026,-0.6191507624689856,1000696.2693200598,1.0,
4,"BED_RMS, RES_FLOOR, NUM_PARKING, emp_dist_m",16000,4000,0.3744617146877999,0.5698469915154983,0.4473740470599594,887902.2867536176,1.0,
4,"YR_BUILT, LIVING_AREA, RES_FLOOR, emp_dist_m",16000,4000,0.37400271171768407,0.5700560222844239,-0.4866114952882832,987965.2842861271,1.0,
4,"BED_RMS, TT_RMS, RES_FLOOR, INT_COND",16000,4000,0.37394952523351954,0.5700802385487707,-2.5260851360093595,1106158.472153843,1.0,
4,"TT_RMS, RES_FLOOR, median_hh_income, emp_dist_m",16000,4000,0.37393699365261146,0.5700859441357573,-0.049173281432913774,920886.966423134,1.0,
6,"BED_RMS, RES_FLOOR, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.3735366881994747,0.5702681718367539,0.33215980114297317,913503.2158327173,1.0,
5,"YR_BUILT, BED_RMS, TT_RMS, RES_FLOOR, INT_COND",16000,4000,0.3735152358543581,0.5702779357644031,-2.5218561966273874,1128390.3670683196,1.0,
6,"LAND_SF, LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, INT_COND",16000,4000,0.3732256686836203,0.5704097144609135,-3.2683859534356623,1201718.287804185,1.0,
5,"YR_BUILT, LAND_SF, RES_FLOOR, emp_dist_m, INT_COND",16000,4000,0.37278434205820543,0.5706104986059504,0.09411482354400036,935458.9497868813,1.0,
6,"LIVING_AREA, RES_FLOOR, NUM_PARKING, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.3725790700211702,0.5707038642577996,-0.6230400208930453,1002118.437583263,1.0,
6,"YR_BUILT, LAND_SF, LIVING_AREA, RES_FLOOR, emp_dist_m, INT_COND",16000,4000,0.3724736609327508,0.5707518024479047,-0.5827073499256927,994321.0698618443,1.0,
5,"LIVING_AREA, BED_RMS, RES_FLOOR, median_hh_income, emp_dist_m",16000,4000,0.37225919767004556,0.5708493241211902,-0.8229277852349612,1011408.2156800375,1.0,
9,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.37198868063206647,0.5709723110566273,-0.22836993718385745,954864.1025303651,1.0,
4,"BED_RMS, RES_FLOOR, neighborhood_walkability, emp_dist_m",16000,4000,0.3714672104205663,0.5712093157570235,0.43498296430906935,893885.4347143883,1.0,
9,"YR_BUILT, LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.37131090543716483,0.5712803361667947,0.09349580954398606,913162.750112211,1.0,
5,"BED_RMS, TT_RMS, RES_FLOOR, neighborhood_walkability, INT_COND",16000,4000,0.37118222494473085,0.5713387981906655,-2.525148488667272,1131559.2289777936,1.0,
9,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, emp_dist_m, INT_COND",16000,4000,0.37067831591174183,0.5715676762038381,-0.27399175981963886,961823.0152413595,1.0,
4,"LIVING_AREA, RES_FLOOR, NUM_PARKING, emp_dist_m",16000,4000,0.3705468002140051,0.5716273962141174,-0.4972342113450128,991165.6625247395,1.0,
5,"LAND_SF, LIVING_AREA, TT_RMS, RES_FLOOR, emp_dist_m",16000,4000,0.3705098005452405,0.5716441962824386,-0.7774665142892425,986035.3423881033,1.0,
6,"LAND_SF, LIVING_AREA, RES_FLOOR, NUM_PARKING, emp_dist_m, INT_COND",16000,4000,0.370449244273778,0.57167169139569,-0.5879112588375193,995891.4134876182,1.0,
5,"LAND_SF, RES_FLOOR, NUM_PARKING, emp_dist_m, INT_COND",16000,4000,0.37033167741391304,0.5717250679562841,0.09170189930533457,937249.8110402898,1.0,
4,"BED_RMS, RES_FLOOR, median_hh_income, emp_dist_m",16000,4000,0.36975382981920857,0.5719873442873358,0.4167496554574469,897903.2860330136,1.0,
6,"YR_BUILT, LIVING_AREA, TT_RMS, RES_FLOOR, neighborhood_walkability, INT_COND",16000,4000,0.3695802136817562,0.5720661225488843,-0.7808020674257119,993321.3145391778,1.0,
9,"LAND_SF, LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.3695261848764997,0.5720906358871399,-0.21702979672662104,956587.4820073646,1.0,
5,"YR_BUILT, LAND_SF, TT_RMS, RES_FLOOR, INT_COND",16000,4000,0.36952390928184653,0.5720916683211492,-0.0035137950167141163,932335.3330824373,1.0,
9,"YR_BUILT, LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.3694809547112583,0.5721111563983085,0.09005685381701345,917375.4317648425,1.0,
6,"LIVING_AREA, RES_FLOOR, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.36934812080096247,0.5721714176706972,-0.6266168039681084,1002103.4113292537,1.0,
9,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.3690243205184417,0.5723182859334115,-0.27506291872145705,960612.9304930229,1.0,
8,"YR_BUILT, LIVING_AREA, TT_RMS, RES_FLOOR, NUM_PARKING, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.36890363714213614,0.5723730154602377,0.6319565848276801,862525.8091646227,1.0,
3,"YR_BUILT, RES_FLOOR, emp_dist_m",16000,4000,0.3686816627565991,0.5724736664747975,0.05897880724948912,937336.6527005146,1.0,
5,"LAND_SF, LIVING_AREA, BED_RMS, RES_FLOOR, emp_dist_m",16000,4000,0.3686351639141495,0.5724947484481214,-0.8123068568465894,1005392.9604656674,1.0,
9,"YR_BUILT, LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.36838203822254745,0.5726094987471472,0.09648751527501254,913522.2981647738,1.0,
8,"YR_BUILT, LAND_SF, LIVING_AREA, TT_RMS, RES_FLOOR, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.36814815950684654,0.5727155033158182,-0.48041380455596006,993516.7994113115,1.0,
5,"LAND_SF, BED_RMS, TT_RMS, RES_FLOOR, emp_dist_m",16000,4000,0.36787421506935225,0.5728396425637882,-2.0421891788511735,1126474.577450053,1.0,
6,"LAND_SF, LIVING_AREA, RES_FLOOR, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.36775960252650153,0.5728915718110269,-0.5922273737870762,995972.8481666249,1.0,
9,"LAND_SF, LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.3677324526613285,0.5729038723236316,-0.21864957610895863,956378.1222250519,1.0,
5,"BED_RMS, TT_RMS, RES_FLOOR, median_hh_income, INT_COND",16000,4000,0.3676061290076593,0.5729611010206992,-2.525837041998885,1133099.1437989664,1.0,
8,"YR_BUILT, LAND_SF, LIVING_AREA, TT_RMS, RES_FLOOR, NUM_PARKING, emp_dist_m, INT_COND",16000,4000,0.3675923207905566,0.5729673562426824,-0.4775637158451975,991985.221901237,1.0,
5,"BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, INT_COND",16000,4000,0.36733842719383125,0.5730823597046962,-2.522557381261945,1133373.4954445623,1.0,
5,"LAND_SF, TT_RMS, RES_FLOOR, neighborhood_walkability, INT_COND",16000,4000,0.3671987680229929,0.5731456097850988,-0.010086463791997957,933140.8198170044,1.0,
6,"YR_BUILT, LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, emp_dist_m",16000,4000,0.3671502660261341,0.5731675741654704,-1.035492938378927,1074587.4824153949,1.0,
6,"YR_BUILT, LIVING_AREA, TT_RMS, RES_FLOOR, NUM_PARKING, INT_COND",16000,4000,0.3671271741019059,0.5731780311671464,-0.7981221905864571,1008497.0269187209,1.0,
9,"LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.36704823069634473,0.5732137786451165,0.09030411641084568,914552.8823663692,1.0,
5,"LIVING_AREA, BED_RMS, TT_RMS, emp_dist_m, INT_COND",16000,4000,0.36703961486318415,0.5732176799672355,-3.256868943508011,1186604.9711312652,1.0,
9,"LAND_SF, LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.36656313009419994,0.5734333949767679,-0.2620277472837451,961696.0920781384,1.0,
6,"YR_BUILT, LIVING_AREA, BED_RMS, RES_FLOOR, neighborhood_walkability, INT_COND",16000,4000,0.36650897689376727,0.5734579061722654,-0.82676286540117,1018596.8095270388,1.0,
8,"YR_BUILT, LAND_SF, BED_RMS, TT_RMS, RES_FLOOR, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.3664839781268766,0.5734692209333031,-0.045540626506865634,933537.7475563535,1.0,
6,"LIVING_AREA, TT_RMS, RES_FLOOR, NUM_PARKING, neighborhood_walkability, INT_COND",16000,4000,0.36631185082765194,0.5735471218867083,-0.7985085768348583,1008080.7426762736,1.0,
7,"YR_BUILT, LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, neighborhood_walkability, INT_COND",16000,4000,0.36608662225152055,0.5736490393088955,-0.7999916103020392,1056915.107697381,1.0,
8,"YR_BUILT, LIVING_AREA, TT_RMS, RES_FLOOR, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.3660353312867015,0.5736722462789521,0.6173682139974106,867006.3969775653,1.0,
4,"LIVING_AREA, RES_FLOOR, neighborhood_walkability, emp_dist_m",16000,4000,0.36594253683865463,0.5737142294163812,-0.5040453437353989,992535.8373522653,1.0,
8,"LAND_SF, LIVING_AREA, TT_RMS, RES_FLOOR, NUM_PARKING, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.3658129100224502,0.573772871536922,-0.4283516125763285,986042.8478431104,1.0,
5,"YR_BUILT, LAND_SF, BED_RMS, RES_FLOOR, INT_COND",16000,4000,0.3657999678893342,0.573778726123931,0.15288327310236094,938754.1110704828,1.0,
8,"YR_BUILT, LIVING_AREA, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.3657556698525194,0.5737987646181136,0.6254685660431896,863929.8552241353,1.0,
8,"YR_BUILT, LAND_SF, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, emp_dist_m, INT_COND",16000,4000,0.3654025037834464,0.5739584964773492,-0.048155396382733695,938597.4089268314,1.0,
5,"LAND_SF, TT_RMS, RES_FLOOR, NUM_PARKING, INT_COND",16000,4000,0.36501371307034913,0.574134289453494,-0.0845708527319109,959761.0502409603,1.0,
8,"YR_BUILT, LAND_SF, LIVING_AREA, TT_RMS, RES_FLOOR, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.3649538341450568,0.5741613591198013,-0.49845278621749944,997085.655179271,1.0,
6,"LAND_SF, LIVING_AREA, RES_FLOOR, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.36494041126996524,0.5741674270687913,-0.5902356686151924,997100.6364940221,1.0,
6,"YR_BUILT, LIVING_AREA, TT_RMS, RES_FLOOR, median_hh_income, INT_COND",16000,4000,0.36478855602231786,0.5742360703321696,-0.7817726922193649,996091.7954326337,1.0,
6,"YR_BUILT, LIVING_AREA, BED_RMS, RES_FLOOR, NUM_PARKING, INT_COND",16000,4000,0.3645466782965495,0.5743453895961514,-0.8097199545542206,1013997.392543546,1.0,
6,"LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, neighborhood_walkability, emp_dist_m",16000,4000,0.364524999854102,0.5743551863875596,-0.9276120906471099,1065127.426294238,1.0,
3,"RES_FLOOR, NUM_PARKING, emp_dist_m",16000,4000,0.36438954232459975,0.5744163977562503,0.05589747885154539,940653.0399153583,1.0,
5,"LAND_SF, RES_FLOOR, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.3641996684792498,0.5745021881211602,0.08611621528569768,938112.7787366268,1.0,
8,"LIVING_AREA, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.36373896734111744,0.5747102926710376,0.6418845599478624,861567.5021165058,1.0,
3,"LIVING_AREA, TT_RMS, RES_FLOOR",16000,4000,0.363683625157846,0.5747352863679046,-3.2657635226928505,1202238.310242875,1.0,
6,"LIVING_AREA, TT_RMS, RES_FLOOR, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.3636155064840748,0.574766048705091,-0.785016549496891,997584.1736312604,1.0,
4,"LIVING_AREA, RES_FLOOR, median_hh_income, emp_dist_m",16000,4000,0.3635389730259807,0.5748006091880016,-0.5000119416891717,992713.7674845612,1.0,
8,"YR_BUILT, LAND_SF, BED_RMS, TT_RMS, RES_FLOOR, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.36351501871163894,0.5748114258950273,-0.045801566191771004,935234.3315457905,1.0,
8,"LAND_SF, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.36349965269441464,0.5748183644004301,-0.05022135588776422,938764.898378711,1.0,
6,"LIVING_AREA, BED_RMS, RES_FLOOR, NUM_PARKING, neighborhood_walkability, INT_COND",16000,4000,0.36347899205569734,0.5748276935533778,-0.8138556185505768,1015046.0650292572,1.0,
8,"YR_BUILT, LIVING_AREA, BED_RMS, RES_FLOOR, NUM_PARKING, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.3633926335478237,0.5748666864362941,0.5383104536231449,882909.0485286724,1.0,
7,"YR_BUILT, LAND_SF, TT_RMS, RES_FLOOR, NUM_PARKING, emp_dist_m, INT_COND",16000,4000,0.36317570350086825,0.5749646237536928,0.4930993731932559,879914.7941613793,1.0,
5,"LAND_SF, BED_RMS, RES_FLOOR, neighborhood_walkability, INT_COND",16000,4000,0.36308050949517046,0.5750075956854421,0.27725798789067235,928429.3676489048,1.0,
7,"YR_BUILT, LAND_SF, TT_RMS, RES_FLOOR, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.3630747312182435,0.5750102039786698,0.48015809442290236,883247.0568497145,1.0,
8,"LAND_SF, LIVING_AREA, TT_RMS, RES_FLOOR, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.36299190997695574,0.5750475878862805,-0.4476505143134162,991074.2310042364,1.0,
7,"YR_BUILT, LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, INT_COND",16000,4000,0.36281014351544205,0.5751296252352573,-1.6507168433279138,1109102.1515690922,1.0,
8,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, RES_FLOOR, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.3627688777152853,0.5751482482560861,-0.3511221646100897,977374.2248095474,1.0,
6,"LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, emp_dist_m",16000,4000,0.3627559749785815,0.5751540710640035,-1.678831406334714,1109653.9466888548,1.0,
8,"LAND_SF, LIVING_AREA, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.3626202895832076,0.5752153002405338,-0.44402513064876126,989505.7404423668,1.0,
7,"LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, neighborhood_walkability, INT_COND",16000,4000,0.3626176896133688,0.5752164734351631,-1.5136962316883844,1097817.8199938363,1.0,
5,"LAND_SF, RES_FLOOR, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.3625596843862461,0.5752426467400743,0.08954377956959925,938574.792933038,1.0,
8,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, RES_FLOOR, NUM_PARKING, emp_dist_m, INT_COND",16000,4000,0.3624634170513591,0.575286082168091,-0.34277862901406,976276.0701212661,1.0,
5,"LAND_SF, TT_RMS, RES_FLOOR, median_hh_income, INT_COND",16000,4000,0.36234005490472554,0.5753417378709833,-0.007800110805793015,934552.9525093768,1.0,
5,"YR_BUILT, BED_RMS, TT_RMS, RES_FLOOR, emp_dist_m",16000,4000,0.36184198705726134,0.5755663899665626,-2.0227965950549507,1125509.0426979861,1.0,
7,"YR_BUILT, LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, median_hh_income, INT_COND",16000,4000,0.36183694041734693,0.5755686657905086,-0.8195735571383986,1061401.0439344142,1.0,
6,"YR_BUILT, LIVING_AREA, BED_RMS, RES_FLOOR, median_hh_income, INT_COND",16000,4000,0.3617698825006592,0.5755989052576698,-0.8281158318504895,1021022.2463581229,1.0,
5,"LAND_SF, BED_RMS, RES_FLOOR, NUM_PARKING, INT_COND",16000,4000,0.3616622373278906,0.5756474440444884,0.2838205903798714,923107.4419131356,1.0,
6,"LIVING_AREA, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, INT_COND",16000,4000,0.361523534816406,0.575709981006976,-0.7979616091602375,1009758.2055612373,1.0,
8,"LAND_SF, BED_RMS, TT_RMS, RES_FLOOR, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.36142965422261253,0.5757523052046398,-0.048883223890941574,936589.5965143492,1.0,
7,"LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.3613960654986147,0.5757674472568044,-0.7183193921756401,1050863.8098989252,1.0,
6,"LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, median_hh_income, emp_dist_m",16000,4000,0.3612746270411572,0.5758221893145449,-0.9338036889512962,1068432.9084527118,1.0,
2,"LIVING_AREA, RES_FLOOR",16000,4000,0.3610320996240779,0.5759315003110893,-1.9429148522624557,1100440.0838930453,1.0,
8,"LAND_SF, LIVING_AREA, BED_RMS, RES_FLOOR, NUM_PARKING, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.3605552496676412,0.5761463637583875,-0.3548179142007508,978490.795708221,1.0,
8,"LAND_SF, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.3605323982017241,0.576156658370522,-0.04992684766136857,939752.7659798758,1.0,
6,"LIVING_AREA, BED_RMS, RES_FLOOR, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.3603444699958176,0.5762413132716356,-0.8319971521473775,1021887.383377022,1.0,
8,"YR_BUILT, LIVING_AREA, BED_RMS, RES_FLOOR, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.3603007676330511,0.5762609978327852,0.5330824838294932,884745.663754509,1.0,
8,"YR_BUILT, LIVING_AREA, BED_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.36027148425123257,0.5762741873731644,0.5417604773449233,882173.9172104215,1.0,
