TOTAL_VALUE,LU,LIVING_AREA,LAND_SF,GROSS_AREA,INT_COND,OVERALL_COND,RES_FLOOR,YR_BUILT,BLDG_TYPE,neighborhood_walkability,emp_dist_m,median_hh_income,neighborhood_name
687600.0,R1,1021.8,7980.0,1967.0,A - Average,A - Average,1.5,1910.0,CV - Conventional,77.77,3707.704738533978,67594.0,Dorchester
1748100.0,CM,3176.0,8854.0,3176.0,G - Good,G - Good,3.0,1890.0,FS - Free Standing,75.9,4299.795285666081,62717.0,Dorchester
1706700.0,R3,4792.7,6720.0,7706.0,G - Good,A - Average,2.5,1871.0,CV - Conventional,82.07,1827.014875653896,147226.0,Jamaica Plain
626400.0,R3,2953.2,5752.0,5228.0,A - Average,A - Average,2.0,1905.0,CV - Conventional,76.56,2864.3313023341225,44963.0,Roxbury
734600.0,R3,2667.4,3469.0,4782.0,A - Average,A - Average,2.5,1900.0,CV - Conventional,76.52,3519.9372379061047,47691.0,Dorchester
277400.0,R1,504.0,997.0,1319.0,F - Fair,F - Fair,1.0,1910.0,CP - Cape,67.03,9319.729940533998,96761.0,West Roxbury
415000.0,R1,1258.0,2662.0,2044.0,A - Average,A - Average,2.0,1910.0,CL - Colonial,53.72,6686.904257679222,48667.0,Mattapan
517500.0,R1,768.0,5332.0,1592.0,A - Average,A - Average,1.0,1940.0,CP - Cape,67.73,6557.17224477541,154464.0,West Roxbury
1029300.0,R1,1332.8,4597.0,2552.0,G - Good,G - Good,1.5,1959.0,CP - Cape,79.66,4048.7614602987705,142885.0,Jamaica Plain
623300.0,R2,2416.0,4070.0,3980.0,A - Average,A - Average,2.0,1890.0,CV - Conventional,76.66,2784.112333186569,60787.0,Roxbury
858300.0,R3,3735.0,2960.0,5315.0,A - Average,A - Average,3.0,1890.0,RE - Row End,81.44,3548.8731944671067,47691.0,Dorchester
422500.0,R1,1785.6,2464.0,3061.0,A - Average,A - Average,2.0,1900.0,CL - Colonial,67.94,4257.115307493803,41817.0,Dorchester
2138300.0,R3,3891.0,2055.0,5740.0,A - Average,A - Average,3.0,1905.0,SD - Semi-Det,86.61,1916.4440040605111,162426.0,South Boston
1195400.0,R3,3976.8,3600.0,6430.0,A - Average,A - Average,2.5,1910.0,CV - Conventional,77.79,4235.678796534568,62717.0,Dorchester
853000.0,R1,1338.0,1320.0,2181.0,A - Average,A - Average,2.0,1890.0,RE - Row End,78.63,3061.246030890158,163713.0,Jamaica Plain
967300.0,R2,3141.5,12866.0,4805.0,A - Average,A - Average,2.0,1905.0,CV - Conventional,83.3,7433.489996820215,114034.0,Mattapan
865200.0,R3,3564.0,2770.0,5057.0,A - Average,A - Average,3.0,1905.0,DK - Decker,69.39,3547.814265846261,47691.0,Dorchester
960700.0,R3,3249.0,3588.0,5273.0,A - Average,A - Average,3.0,1920.0,DK - Decker,73.32,5373.490658556701,97540.0,Roslindale
839100.0,R2,2816.4,6000.0,5018.0,A - Average,A - Average,2.0,1905.0,CV - Conventional,67.47,5820.7763001197845,97540.0,Roslindale
755500.0,R2,2828.0,2187.0,4504.0,A - Average,A - Average,2.0,1920.0,TF - Two Fam Stack,79.55,3519.6870685475387,65662.0,East Boston
1062300.0,R1,2031.6,4950.0,3434.0,G - Good,G - Good,2.0,1900.0,CL - Colonial,66.6,5887.227765699707,155192.0,Roslindale
931200.0,R2,3360.0,5120.0,5896.0,A - Average,A - Average,2.0,1915.0,CV - Conventional,70.68,6206.581400585672,126250.0,Roslindale
793400.0,R1,1692.0,2796.0,2985.0,G - Good,G - Good,2.0,1890.0,CL - Colonial,79.55,6030.752949506487,126250.0,Roslindale
488900.0,R1,1008.0,6815.0,2136.0,A - Average,A - Average,1.0,1960.0,RN - Ranch,54.38,7459.525832590986,114034.0,Mattapan
896200.0,R3,3723.0,5138.0,5594.0,A - Average,A - Average,3.0,1905.0,DK - Decker,61.79,7520.93433708734,114034.0,Mattapan
1561200.0,R2,2610.0,2200.0,3896.0,A - Average,A - Average,3.0,1900.0,RE - Row End,78.36,1759.9009473831725,186174.0,South Boston
1035900.0,R3,3507.0,2810.0,5510.0,A - Average,A - Average,3.0,1905.0,DK - Decker,77.96,4159.75227638014,62717.0,Dorchester
1442800.0,R3,3645.0,3473.0,5694.0,G - Good,A - Average,3.0,1905.0,DK - Decker,87.74,3746.156161621222,129732.0,Dorchester
765100.0,R2,3714.4,2766.0,6383.0,A - Average,A - Average,2.0,1900.0,CV - Conventional,85.51,3847.9117838969823,67594.0,Dorchester
1430700.0,CM,3074.0,3150.0,3074.0,G - Good,A - Average,3.0,1920.0,FS - Free Standing,75.47,5400.137560023521,107273.0,Dorchester
1867700.0,R3,3360.0,1888.0,4480.0,G - Good,G - Good,3.0,1900.0,RE - Row End,76.62,720.6749160134201,89253.0,Mission Hill
1827200.0,R3,4236.0,2066.0,6164.0,A - Average,G - Good,3.0,1900.0,RE - Row End,80.7,623.6818747739333,89253.0,Mission Hill
1174400.0,R3,3750.0,5208.0,5867.0,A - Average,G - Good,3.0,1910.0,DK - Decker,83.7,5516.842448870119,107273.0,Dorchester
569000.0,R1,1600.0,3456.0,2566.0,G - Good,G - Good,2.0,1920.0,CL - Colonial,65.54,6961.570513694088,115906.0,Dorchester
723800.0,R2,2827.2,6034.0,5300.0,A - Average,A - Average,2.0,1920.0,CV - Conventional,58.81,6679.390446807111,115906.0,Dorchester
1053400.0,R2,3126.4,2375.0,5648.0,G - Good,A - Average,2.0,1920.0,CV - Conventional,79.94,945.650103205374,89253.0,Mission Hill
808500.0,R2,1900.0,5985.0,2890.0,A - Average,A - Average,2.0,1940.0,DX - Duplex,25.85,6910.899779290007,154528.0,West Roxbury
1293100.0,R3,4536.6,2625.0,7523.0,G - Good,G - Good,2.5,1910.0,CV - Conventional,82.28,3426.3926639998067,65662.0,East Boston
939000.0,R3,2592.0,2500.0,3456.0,G - Good,A - Average,3.0,1880.0,RM - Row Middle,88.44,3250.34150079878,65662.0,East Boston
544000.0,R1,2388.0,4929.0,4184.0,A - Average,A - Average,2.0,1930.0,CL - Colonial,64.51,7298.025834907247,93452.0,Mattapan
558800.0,R2,2220.0,4362.0,3642.0,A - Average,A - Average,2.0,1935.0,TF - Two Fam Stack,70.88,7299.374291369446,93452.0,Mattapan
616100.0,R1,1482.0,4639.0,2538.0,F - Fair,A - Average,2.0,1910.0,CL - Colonial,75.14,5324.75442366801,79464.0,Roslindale
820200.0,R2,2370.0,6457.0,3648.0,A - Average,A - Average,2.0,1920.0,TF - Two Fam Stack,53.78,6892.568581339529,147500.0,Roslindale
452800.0,R1,1190.0,4750.0,2338.0,A - Average,A - Average,1.5,1950.0,CP - Cape,40.84,6244.820905542782,93452.0,Mattapan
478500.0,R2,2591.0,5000.0,4249.0,F - Fair,F - Fair,2.0,1910.0,DX - Duplex,52.25,6555.981677634958,46379.0,Mattapan
1024600.0,R3,3498.0,3240.0,5421.0,G - Good,G - Good,3.0,1905.0,DK - Decker,69.2,6689.325298855892,115906.0,Dorchester
756400.0,R2,2037.2,5700.0,3510.0,G - Good,A - Average,2.0,1900.0,CV - Conventional,68.02,5988.057889722156,66944.0,Dorchester
652700.0,R2,2500.0,3586.0,3992.0,A - Average,A - Average,2.0,1915.0,TF - Two Fam Stack,71.47,4323.570974135813,62717.0,Dorchester
1400500.0,R2,2470.7,6775.0,3982.0,G - Good,G - Good,2.5,1895.0,CV - Conventional,83.25,3601.657343704912,151466.0,Allston
1016200.0,R1,2620.0,10129.0,4256.0,A - Average,A - Average,2.0,1914.0,CL - Colonial,69.5,5213.889360603016,114271.0,Brighton
448200.0,R1,1572.6,5022.0,2822.0,A - Average,A - Average,2.0,1905.0,CL - Colonial,52.58,6713.064834505361,48667.0,Mattapan
662600.0,R3,4185.0,2707.0,5874.0,A - Average,A - Average,3.0,1905.0,SD - Semi-Det,78.56,3640.758511227697,47691.0,Dorchester
769100.0,R3,2628.0,2574.0,3804.0,G - Good,A - Average,3.0,1890.0,RM - Row Middle,72.87,3625.9538938072974,47691.0,Dorchester
2740400.0,CM,4364.0,2550.0,4364.0,G - Good,A - Average,3.0,1920.0,DK - Decker,76.67,2198.449809639987,167250.0,South Boston
1144000.0,R3,2617.0,3728.0,4122.0,A - Average,A - Average,3.0,1880.0,DK - Decker,83.64,3350.587737125665,107955.0,Jamaica Plain
585700.0,R1,1164.0,5400.0,1762.0,A - Average,A - Average,2.0,1900.0,CL - Colonial,38.28,7323.660687553571,154528.0,West Roxbury
693300.0,R1,1530.0,7932.0,2844.0,A - Average,A - Average,1.5,1954.0,CP - Cape,43.12,7269.433838176544,154528.0,West Roxbury
1090900.0,R2,3328.0,6391.0,5796.0,A - Average,A - Average,2.0,1910.0,DX - Duplex,62.88,5270.275608386925,155192.0,Roslindale
1383600.0,R1,2193.0,4242.0,3454.0,A - Average,A - Average,2.0,1910.0,CL - Colonial,53.49,3031.376283056568,247533.0,Jamaica Plain
867800.0,R1,1550.6,4792.0,2556.0,G - Good,A - Average,2.0,1932.0,CL - Colonial,45.92,7708.021368459053,154528.0,West Roxbury
823300.0,R3,3879.0,4851.0,5872.0,A - Average,A - Average,3.0,1910.0,DK - Decker,67.5,6337.318917556342,46379.0,Mattapan
1032300.0,R3,3042.0,3895.0,4755.0,A - Average,A - Average,3.0,1905.0,DK - Decker,57.74,4905.020466904962,79464.0,Roslindale
763700.0,R2,2327.4,4883.0,4320.0,A - Average,A - Average,2.0,1915.0,CV - Conventional,55.87,4912.616246040401,79464.0,Roslindale
657800.0,R3,3258.0,2560.0,4855.0,A - Average,A - Average,3.0,1890.0,DK - Decker,75.3,3054.1128905506125,60787.0,Roxbury
4953000.0,CM,4924.0,2800.0,5188.0,G - Good,A - Average,4.0,1999.0,RM - Row Middle,85.89,317.6172236294262,143125.0,Back Bay
1286600.0,R1,2248.8,5500.0,3488.0,G - Good,A - Average,2.5,1905.0,CL - Colonial,73.16,2210.711452867156,163713.0,Jamaica Plain
936800.0,R3,4434.0,2987.0,6488.0,A - Average,A - Average,3.0,1905.0,DK - Decker,81.02,3565.2219577701326,47691.0,Dorchester
832300.0,R2,1900.0,5988.0,2890.0,A - Average,A - Average,2.0,1940.0,DX - Duplex,35.0,6820.868272631226,154528.0,West Roxbury
428800.0,R1,720.0,4000.0,1512.0,A - Average,A - Average,1.0,1929.0,BW - Bungalow,72.13,9098.927285084368,107986.0,West Roxbury
1088700.0,R3,4264.8,6090.0,7312.0,A - Average,A - Average,2.0,1900.0,TF - Two Fam Stack,83.01,5554.7427611097455,62368.0,Dorchester
539500.0,R1,1092.0,3782.0,2340.0,A - Average,A - Average,1.0,1960.0,CP - Cape,72.02,5510.309030654524,62368.0,Dorchester
832100.0,R1,2592.0,4256.0,4353.0,G - Good,A - Average,2.0,1880.0,CL - Colonial,87.68,6235.137044244751,62368.0,Dorchester
654900.0,R1,2045.0,2500.0,3078.0,G - Good,A - Average,2.0,1880.0,CL - Colonial,86.95,3282.9512661533795,65662.0,East Boston
659000.0,R2,2308.0,3492.0,3674.0,A - Average,A - Average,2.0,1905.0,TF - Two Fam Stack,59.96,5219.784324848286,97540.0,Roslindale
607800.0,R1,1196.0,4000.0,2337.0,A - Average,A - Average,2.0,1929.0,CL - Colonial,61.86,7117.927958215177,147500.0,Roslindale
862800.0,R3,4365.0,3791.0,6613.0,A - Average,A - Average,3.0,1905.0,DK - Decker,73.69,4095.569057004482,44676.0,Dorchester
771100.0,R1,1615.0,4208.0,2761.0,G - Good,G - Good,2.0,1935.0,CL - Colonial,60.98,6947.813879521403,115906.0,Dorchester
819900.0,R2,3036.0,5616.0,5385.0,A - Average,A - Average,2.0,1920.0,CV - Conventional,54.74,6815.12051549102,115906.0,Dorchester
1031900.0,R3,3594.0,3000.0,5728.0,G - Good,A - Average,3.0,1905.0,DK - Decker,71.28,6571.686497954557,115906.0,Dorchester
966000.0,R3,4464.0,8000.0,6672.0,A - Average,A - Average,3.0,1910.0,DK - Decker,65.55,5960.591836697002,74679.0,Dorchester
456600.0,R1,2504.0,2500.0,3832.0,G - Good,G - Good,2.0,1880.0,CL - Colonial,85.54,3335.9280859494365,65662.0,East Boston
7861516.000000009,CM,7534.999999999956,21175.0,9121.200000000012,G - Good,A - Average,3.0,1999.0,LR - Low Rise,83.64,3068.863709220521,80556.0,Brighton
813100.0,R1,1512.0,4947.0,2404.0,A - Average,A - Average,2.0,1932.0,CL - Colonial,77.69,6423.140877296195,154464.0,West Roxbury
803100.0,R2,2886.0,6560.0,5399.0,A - Average,A - Average,2.0,1907.0,CV - Conventional,44.99,5196.852888724686,79464.0,Roslindale
1241500.0,R3,3435.0,3138.0,5357.0,G - Good,A - Average,3.0,1925.0,DK - Decker,73.57,3848.1196543780206,67594.0,Dorchester
879900.0,R2,3337.2,3542.0,5362.0,G - Good,A - Average,2.5,1920.0,CV - Conventional,95.44,3739.725109210167,129732.0,Dorchester
681700.0,R1,1274.0,5842.0,2334.0,A - Average,A - Average,2.0,1945.0,CL - Colonial,37.91,7277.18759671994,154528.0,West Roxbury
836300.0,R1,1477.0,5579.0,2606.0,G - Good,G - Good,2.0,1913.0,CL - Colonial,76.54,6332.527520221167,154528.0,West Roxbury
760000.0,R1,1317.5,3967.0,2398.0,G - Good,G - Good,1.5,1950.0,CP - Cape,69.44,5169.771169242806,107450.0,Jamaica Plain
484200.0,R1,936.0,3000.0,1424.0,A - Average,A - Average,2.0,1940.0,CL - Colonial,63.85,5353.32543761689,107450.0,Jamaica Plain
2039300.0,R1,3706.5,11238.0,4958.0,A - Average,A - Average,2.0,1900.0,CL - Colonial,84.33,2798.1406967196995,163713.0,Jamaica Plain
1077400.0,R2,3834.9,7661.0,6391.0,A - Average,A - Average,2.5,1890.0,CV - Conventional,67.95,2151.721914102231,75708.0,Roxbury
991200.0,R2,4607.3,5000.0,7280.0,A - Average,A - Average,2.5,1900.0,CV - Conventional,71.91,5169.4058117481445,59757.0,Dorchester
578000.0,R1,1490.4,2400.0,2637.0,G - Good,A - Average,2.0,1900.0,CL - Colonial,74.99,3368.843153293067,64492.0,Roxbury
1331200.0,R3,3681.0,3573.0,5607.0,A - Average,A - Average,3.0,1905.0,DK - Decker,88.97,4453.800763818664,89265.0,Dorchester
808500.0,R2,3992.4,5130.0,6286.0,A - Average,A - Average,2.5,1900.0,CV - Conventional,63.63,2828.673230138872,70341.0,Roxbury
770400.0,R3,3234.0,2212.0,4689.0,A - Average,A - Average,3.0,1910.0,SD - Semi-Det,73.4,2284.1842023835707,32288.0,Roxbury
811000.0,R2,2412.0,5809.0,3926.0,G - Good,G - Good,2.0,1935.0,TF - Two Fam Stack,60.22,6840.115624938997,115906.0,Dorchester
708200.0,R2,2376.0,5529.0,4038.0,A - Average,A - Average,2.0,1935.0,TF - Two Fam Stack,64.27,6855.771405919093,115906.0,Dorchester
1498200.0,R1,2552.2,4126.0,4091.0,G - Good,A - Average,2.5,1900.0,CL - Colonial,79.79,3060.667012598972,163713.0,Jamaica Plain
748600.0,R3,4327.8,4075.0,6740.0,A - Average,A - Average,2.5,1900.0,CV - Conventional,74.18,2607.60501305708,70341.0,Roxbury
572600.0,R2,1680.0,1300.0,2520.0,A - Average,A - Average,2.0,1850.0,SD - Semi-Det,87.5,3233.871656316216,65662.0,East Boston
1046000.0,R3,4090.0,1307.0,5390.0,A - Average,A - Average,3.0,1880.0,DK - Decker,87.61,3232.375578745941,65662.0,East Boston
1114700.0,R2,1724.0,4508.0,2896.0,G - Good,A - Average,2.0,1900.0,TF - Two Fam Stack,79.02,2752.592591816329,163713.0,Jamaica Plain
963400.0,R2,2600.0,5000.0,4264.0,A - Average,A - Average,2.0,1922.0,TF - Two Fam Stack,66.16,6131.852509729524,154464.0,West Roxbury
1027800.0,R2,2700.0,3347.0,4590.0,A - Average,A - Average,2.5,1910.0,CV - Conventional,77.76,4072.218393144517,142885.0,Jamaica Plain
910600.0,R3,3741.0,2366.0,5528.0,G - Good,A - Average,3.0,1920.0,SD - Semi-Det,68.54,3455.685292675661,47691.0,Dorchester
510400.0,R1,1028.0,7458.0,2428.0,A - Average,A - Average,1.5,1935.0,CP - Cape,54.89,5947.715290099784,107450.0,Roslindale
787300.0,R1,1470.0,5989.0,2702.0,A - Average,A - Average,2.0,1935.0,CL - Colonial,58.39,6911.4272046014285,147500.0,Roslindale
858800.0,R1,2075.6,3716.0,3853.0,G - Good,G - Good,2.0,1905.0,CL - Colonial,76.46,5407.945533381123,107273.0,Dorchester
718600.0,R2,3840.0,4620.0,6330.0,A - Average,A - Average,2.5,1900.0,CV - Conventional,86.85,3485.923330602426,47691.0,Dorchester
1093000.0,R3,4317.0,7432.0,6329.0,A - Average,A - Average,3.0,1905.0,DK - Decker,69.85,4539.787417548347,74160.0,Dorchester
1245600.0,R2,4124.4,4000.0,6861.0,A - Average,A - Average,2.0,1925.0,CV - Conventional,82.05,3062.055466675275,93326.0,Brighton
1595700.0,CM,3448.0,3118.0,3448.0,E - Excellent,G - Good,3.0,1905.0,DK - Decker,70.98,5988.589392925185,66944.0,Dorchester
972800.0,R1,1530.0,3300.0,2427.0,A - Average,A - Average,2.0,1870.0,CL - Colonial,84.31,2652.0985959829136,163713.0,Jamaica Plain
892100.0,R2,2937.0,3770.0,4442.0,G - Good,G - Good,3.0,2022.0,CV - Conventional,71.45,2825.076547100853,44963.0,Roxbury
1067400.0,R3,4725.0,5440.0,6323.0,A - Average,A - Average,3.0,1935.0,DK - Decker,66.75,3038.5739883558263,70341.0,Roxbury
671200.0,R1,1292.0,2065.0,1993.0,F - Fair,F - Fair,2.0,1900.0,CL - Colonial,91.85,2673.1010626891257,163713.0,Jamaica Plain
646000.0,R1,1468.8,7415.0,2732.0,A - Average,A - Average,1.5,1957.0,CP - Cape,70.99,6613.354326367574,154464.0,West Roxbury
837900.0,R3,3545.7,7911.0,5379.0,A - Average,A - Average,2.5,1892.0,CV - Conventional,79.02,5641.697323883317,155192.0,Roslindale
760400.0,R2,2367.6,4876.0,4168.0,G - Good,A - Average,2.0,1915.0,CV - Conventional,55.87,4917.419856713476,79464.0,Roslindale
532800.0,R1,1843.0,4627.0,3023.0,A - Average,A - Average,2.0,1910.0,CL - Colonial,78.53,3899.507950114903,51926.0,Dorchester
849600.0,R3,3525.0,2746.0,5180.0,A - Average,A - Average,3.0,1920.0,DK - Decker,73.55,4443.70744251811,41817.0,Dorchester
742600.0,R3,3600.0,3300.0,5376.0,A - Average,A - Average,3.0,1905.0,DK - Decker,68.72,4373.871443356838,41817.0,Dorchester
795000.0,R2,3358.0,6154.0,5413.0,A - Average,A - Average,2.0,1920.0,TF - Two Fam Stack,87.88,3744.924743215868,37198.0,Dorchester
1037500.0,R1,1464.0,2376.0,2415.0,G - Good,A - Average,2.0,1900.0,CL - Colonial,82.58,2736.3636644133867,163713.0,Jamaica Plain
1153600.0,R2,2662.4,3455.0,4846.0,A - Average,A - Average,2.0,1914.0,CV - Conventional,87.99,3117.797239427137,163713.0,Jamaica Plain
510200.0,R1,1184.0,4664.0,2536.0,A - Average,A - Average,1.0,1958.0,RN - Ranch,69.86,7155.140289199054,114034.0,Mattapan
1019500.0,R3,3568.2,4875.0,6085.0,A - Average,A - Average,2.0,1901.0,CV - Conventional,75.47,5464.864736138405,107273.0,Dorchester
1179200.0,R1,2451.0,4075.0,3948.0,G - Good,G - Good,2.5,1890.0,CL - Colonial,79.35,4070.131569011466,67594.0,Dorchester
889400.0,R3,4176.0,4656.0,7440.0,A - Average,A - Average,2.0,1890.0,CV - Conventional,70.4,3431.993503046265,47691.0,Dorchester
797400.0,R3,3492.8,4841.0,5766.0,A - Average,A - Average,2.5,1905.0,CV - Conventional,81.24,3926.8478060666607,37198.0,Dorchester
769800.0,R2,2306.0,2625.0,3673.0,A - Average,A - Average,2.0,1917.0,TF - Two Fam Stack,79.86,3490.65583057483,65662.0,East Boston
3093400.0,R3,5603.0,2669.0,7554.0,A - Average,A - Average,3.0,1900.0,DK - Decker,79.53,3544.4586085350693,65662.0,East Boston
1260600.0,CM,4262.0,4683.0,4262.0,A - Average,A - Average,2.0,1999.0,FS - Free Standing,71.93,6173.83420869494,70139.0,Roslindale
765200.0,R3,1908.0,950.0,2734.0,A - Average,A - Average,3.0,1912.0,RM - Row Middle,83.64,3394.294482906235,65662.0,East Boston
721200.0,R1,1267.3,2187.0,2070.0,G - Good,G - Good,2.5,1890.0,CL - Colonial,76.95,3566.883890575701,65662.0,East Boston
590900.0,R1,2121.05,9203.0,3006.0,A - Average,A - Average,1.0,1969.0,RR - Raised Ranch,44.99,9222.621193853422,111910.0,Hyde Park
2703600.0,CM,3825.0,3000.0,3825.0,G - Good,A - Average,3.0,1905.0,DK - Decker,84.13,2133.593975307929,167250.0,South Boston
641400.0,R1,1312.0,8510.0,2270.0,A - Average,A - Average,2.0,1955.0,CL - Colonial,44.92,7156.825092551408,114034.0,Mattapan
974700.0,R2,3005.4,3973.0,5140.0,A - Average,A - Average,2.5,1886.0,CV - Conventional,75.36,4319.823010734828,62717.0,Dorchester
814200.0,R2,3190.8,8483.0,5068.0,A - Average,A - Average,2.5,1900.0,CV - Conventional,82.92,2664.2871814134583,70341.0,Roxbury
7861516.000000009,R1,4525.35,2016.0,4810.0,E - Excellent,E - Excellent,4.0,1899.0,RM - Row Middle,82.79,446.6372082426114,180313.0,Back Bay
1095400.0,R1,2375.6,5500.0,3642.0,G - Good,G - Good,2.5,1920.0,CL - Colonial,73.74,6159.132142794787,154464.0,West Roxbury
868600.0,R1,2345.0,7970.0,4209.0,A - Average,A - Average,2.0,1925.0,CL - Colonial,70.51,6468.804293653243,154464.0,West Roxbury
1889500.0,CM,3140.0,3157.0,3140.0,G - Good,A - Average,3.0,1905.0,FS - Free Standing,77.76,4079.206872318253,142885.0,Jamaica Plain
814600.0,R3,2992.6,1250.0,3852.0,A - Average,A - Average,3.0,1910.0,SD - Semi-Det,91.65,3541.714983321086,111192.0,East Boston
881900.0,R1,1762.0,4106.0,2801.0,G - Good,G - Good,2.0,1900.0,CL - Colonial,97.91,3709.595850505788,129732.0,Dorchester
3425300.0,R3,7534.999999999956,3040.0,9121.200000000012,A - Average,A - Average,3.0,1905.0,DK - Decker,91.87,3945.026232464419,129732.0,Dorchester
678100.0,R3,3672.0,2652.0,4896.0,A - Average,A - Average,3.0,1890.0,SD - Semi-Det,78.56,3664.508946338128,47691.0,Dorchester
540100.0,R1,1781.2,3600.0,3218.0,G - Good,A - Average,2.0,1900.0,CL - Colonial,65.24,4344.414683450387,41817.0,Dorchester
1868300.0,R3,4589.0,2264.0,6100.0,A - Average,A - Average,3.0,1900.0,RM - Row Middle,84.0,2955.350319692811,93326.0,Allston
1670700.0,R3,4362.0,2210.0,6458.0,G - Good,G - Good,3.0,1905.0,DK - Decker,87.36,4200.406662718192,129732.0,Dorchester
998800.0,R1,1030.4,2336.0,2504.0,G - Good,G - Good,1.0,1875.0,CP - Cape,85.81,2681.48773886834,163713.0,Jamaica Plain
903000.0,R2,2302.0,4935.0,3883.0,A - Average,A - Average,2.0,1925.0,TF - Two Fam Stack,74.72,6423.599949413394,154464.0,West Roxbury
946600.0,R3,3090.0,3564.0,4612.0,A - Average,A - Average,3.0,1920.0,DK - Decker,63.7,5243.24923241353,97540.0,Roslindale
868000.0,R3,3735.0,2730.0,5232.0,A - Average,A - Average,3.0,1890.0,RM - Row Middle,81.44,3559.2018370167134,47691.0,Dorchester
1413400.0,R3,3695.0,6344.0,5177.0,A - Average,A - Average,3.0,1900.0,CV - Conventional,80.26,4146.446914853601,129732.0,Dorchester
651400.0,R2,2929.5,3926.0,4777.0,A - Average,A - Average,2.5,1905.0,CV - Conventional,68.14,3694.0939680784486,47691.0,Dorchester
1172400.0,R1,2997.2,9500.0,5098.0,A - Average,A - Average,2.5,1902.0,CL - Colonial,77.09,6699.083106269018,154464.0,West Roxbury
473300.0,R1,806.4,525.0,1380.0,A - Average,A - Average,2.0,1984.0,RM - Row Middle,88.71,3223.422059418908,65662.0,East Boston
1095600.0,R3,4506.0,7500.0,6531.0,A - Average,A - Average,3.0,1929.0,DK - Decker,66.68,6347.0445328771975,115906.0,Dorchester
728600.0,R1,1776.0,10000.0,3127.0,A - Average,A - Average,2.0,1884.0,CL - Colonial,59.49,5335.979307467298,155192.0,Roslindale
1003500.0,R2,2046.0,7700.0,2886.0,G - Good,G - Good,2.0,1961.0,TF - Two Fam Stack,75.28,7589.143491665254,114034.0,Mattapan
861300.0,R1,1960.0,5617.0,3168.0,A - Average,A - Average,2.0,1905.0,CL - Colonial,75.34,4020.314592093605,129732.0,Dorchester
857600.0,R2,2186.4,3910.0,3776.0,A - Average,A - Average,2.0,1925.0,CV - Conventional,83.99,4241.428640915642,129732.0,Dorchester
422600.0,R1,1044.0,3620.0,2135.0,A - Average,A - Average,1.0,1950.0,RN - Ranch,87.59,5144.993358084334,59757.0,Dorchester
893600.0,R2,2664.0,5783.0,4372.0,G - Good,G - Good,2.0,1925.0,TF - Two Fam Stack,64.87,6231.477548463834,85344.0,Dorchester
877200.0,R1,2169.2,6006.0,4444.0,G - Good,G - Good,1.0,1925.0,BW - Bungalow,79.7,6505.858850214463,154464.0,West Roxbury
1945700.0,R3,4120.0,4615.0,5930.0,A - Average,A - Average,3.0,1900.0,DK - Decker,80.51,524.8017051227821,66042.0,Mission Hill
456200.0,R1,1269.0,1133.0,1998.0,A - Average,A - Average,2.0,1880.0,CL - Colonial,80.54,3360.924788099198,65662.0,East Boston
1370700.0,R3,4338.0,3074.0,6284.0,A - Average,A - Average,3.0,1905.0,DK - Decker,87.12,4353.913421767781,62717.0,Dorchester
638300.0,R1,992.0,7064.0,2106.0,A - Average,A - Average,1.0,1959.0,RN - Ranch,27.23,6935.930412027346,154528.0,West Roxbury
470500.0,R1,1176.0,4755.0,2624.0,A - Average,A - Average,1.0,1945.0,RN - Ranch,49.03,6724.757798664035,154528.0,West Roxbury
700100.0,R1,1240.0,1283.0,1820.0,A - Average,A - Average,2.0,1905.0,RM - Row Middle,83.37,3257.72012370961,163713.0,Jamaica Plain
1163000.0,CM,2850.0,3251.0,2850.0,A - Average,G - Good,3.0,1905.0,FS - Free Standing,80.77,4065.4289325129503,142885.0,Jamaica Plain
493400.0,R1,2127.0,2444.0,3755.0,A - Average,A - Average,2.0,1900.0,CL - Colonial,64.74,6058.18612504067,74679.0,Dorchester
743400.0,R1,1648.0,7238.0,2528.0,A - Average,A - Average,2.0,1920.0,CL - Colonial,57.42,6876.112514521469,147500.0,Roslindale
676400.0,R2,2296.8,7354.0,4062.0,A - Average,A - Average,2.0,1890.0,CV - Conventional,60.96,9840.39050900822,111910.0,Hyde Park
1408900.0,R3,3784.0,7665.0,6609.0,A - Average,A - Average,2.5,1900.0,CV - Conventional,75.49,4432.7944022295305,88625.0,Brighton
1000400.0,CM,2180.0,6047.0,2180.0,G - Good,A - Average,2.0,1935.0,FS - Free Standing,76.8,4614.53100656227,88625.0,Brighton
1016100.0,R2,2340.0,4551.0,4692.0,A - Average,A - Average,2.0,1892.0,CV - Conventional,73.14,4454.629673698405,88625.0,Brighton
1139500.0,R3,2625.6,4347.0,4664.0,A - Average,A - Average,2.0,1900.0,CV - Conventional,73.74,4451.940497895581,88625.0,Brighton
